"id" "sex" "age" "marital" "child" "educ" "source" "smoke" "smokenum" "op1" "op2" "op3" "op4" "op5" "op6" "mast1" "mast2" "mast3" "mast4" "mast5" "mast6" "mast7" "pn1" "pn2" "pn3" "pn4" "pn5" "pn6" "pn7" "pn8" "pn9" "pn10" "pn11" "pn12" "pn13" "pn14" "pn15" "pn16" "pn17" "pn18" "pn19" "pn20" "lifsat1" "lifsat2" "lifsat3" "lifsat4" "lifsat5" "pss1" "pss2" "pss3" "pss4" "pss5" "pss6" "pss7" "pss8" "pss9" "pss10" "sest1" "sest2" "sest3" "sest4" "sest5" "sest6" "sest7" "sest8" "sest9" "sest10" "m1" "m2" "m3" "m4" "m5" "m6" "m7" "m8" "m9" "m10" "pc1" "pc2" "pc3" "pc4" "pc5" "pc6" "pc7" "pc8" "pc9" "pc10" "pc11" "pc12" "pc13" "pc14" "pc15" "pc16" "pc17" "pc18" "rop2" "rop4" "rop6" "rmast1" "rmast3" "rmast4" "rmast6" "rmast7" "rpss4" "rpss5" "rpss7" "rpss8" "rsest3" "rsest5" "rsest7" "rsest9" "rsest10" "rpc1" "rpc2" "rpc7" "rpc11" "rpc15" "rpc16" "toptim" "tmast" "tposaff" "tnegaff" "tlifesat" "tpstress" "tslfest" "tmarlow" "tpcoiss" "agegp3" "agegp5" "educrec" "lg10negaff" "mah_1" "coo_1" "mah_2"
"36" 338 "FEMALES" 45 "REMARRIED" "YES" "SOME ADDITIONAL TRAINING" "WORK" "YES" 30 2 5 2 5 5 1 3 4 1 1 4 1 2 5 1 1 4 1 5 5 1 5 1 1 5 4 1 4 1 5 4 1 1 1 7 7 7 5 2 2 4 5 4 4 4 4 4 4 4 4 1 1 1 4 1 4 1 1 1 1 1 0 1 1 1 0 0 0 1 3 4 4 4 3 3 4 2 4 4 4 4 3 3 3 3 4 1 1 5 2 4 4 4 3 1 2 2 2 4 4 4 4 4 5 3 3 2 3 3 16 25 46 10 27 27 37 6 62 "45+" "41 - 49" "some additional training" 1 0.796285349726658 0.000500061176495063 7.13982436760229
"37" 517 "MALES" 18 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "RELATIONSHIPS" "NO" 0 3 4 3 2 4 3 3 4 2 4 4 2 2 2 1 1 2 1 3 3 1 2 1 1 1 1 1 3 1 2 2 1 1 3 6 6 5 5 2 3 2 3 2 2 3 3 3 2 4 4 1 4 2 4 2 4 1 1 1 1 1 0 1 0 1 0 0 0 2 3 2 4 4 3 1 4 4 5 3 3 5 4 4 3 2 3 2 4 3 2 3 1 3 3 3 4 3 3 4 3 3 4 4 4 3 5 3 2 3 19 20 21 10 25 27 38 5 63 "18 - 29" "18 - 24" "completed high school" 1 0.450420534667926 1.07125351803838e-05 7.11584899196877
"38" 179 "FEMALES" 45 "REMARRIED" "NO" "SOME ADDITIONAL TRAINING" "LIFE IN GENERAL" "NO" 0 2 3 1 3 4 3 1 2 3 2 3 2 2 2 4 4 3 1 2 2 4 2 1 2 1 1 2 1 1 1 1 3 1 6 6 6 6 6 3 3 3 4 3 3 4 4 4 3 3 3 1 3 2 3 3 2 1 1 1 1 1 0 1 0 1 0 1 0 2 2 4 3 3 2 3 3 3 4 2 3 3 2 3 2 4 4 3 3 3 4 2 3 3 3 2 3 2 2 4 3 2 4 4 4 4 3 4 3 4 16 20 16 23 30 28 31 6 60 "45+" "41 - 49" "some additional training" 1.36172783601759 0.241437969823132 1.92758503114517e-07 7.11583935255855
"39" 420 "MALES" 69 "MARRIED FIRST TIME" "NO" "SOME SECONDARY" "HEALTH/ILLNESS" "NO" NA 4 1 3 3 4 4 2 3 3 3 3 3 3 4 4 4 4 3 4 3 3 3 4 4 1 4 4 2 2 4 4 4 5 6 5 6 3 6 3 4 4 4 4 4 3 3 4 4 4 4 3 3 2 3 3 3 3 2 1 1 1 0 0 1 0 0 0 0 2 3 4 5 4 4 3 3 4 4 4 4 4 5 2 2 2 3 5 3 2 3 2 2 2 2 2 2 3 3 2 3 2 2 3 4 3 3 2 4 4 21 17 33 37 26 33 29 4 66 "45+" "50+" "did not complete high school" 1.56820172406699 3.02028101746303 0.00315693596517172 6.98827788595298
"40" 66 "MALES" 59 "REMARRIED" "NO" "SOME SECONDARY" NA "NO" NA NA 5 1 5 1 1 3 1 4 4 1 4 4 2 3 2 1 2 1 1 2 2 1 2 1 2 2 1 3 1 3 3 2 6 2 1 2 1 3 3 3 3 2 3 3 2 4 2 3 4 2 2 2 2 3 1 2 1 1 1 1 0 1 0 0 0 0 1 3 1 3 5 2 2 3 4 4 4 4 2 2 2 4 4 3 3 1 1 5 2 1 1 1 1 3 4 3 4 3 3 2 3 4 3 5 3 2 2 2 NA 8 15 22 12 32 27 5 53 "45+" "50+" "did not complete high school" 1.34242268082221 13.8966422205449 0.0149858891089088 6.82220462397264
"41" 7 "MALES" 33 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 1 4 1 5 1 2 3 2 2 4 1 4 5 5 2 5 2 4 3 3 2 3 5 5 5 2 5 1 5 5 5 3 1 1 1 1 1 4 3 4 4 3 3 3 3 3 3 4 4 2 4 1 4 1 1 2 2 1 1 1 1 1 1 0 0 0 0 3 5 3 3 4 3 5 3 2 3 3 3 3 3 3 3 3 3 5 5 5 3 3 3 4 1 2 3 3 3 3 4 4 3 3 3 1 1 3 3 3 28 21 44 31 5 31 34 6 NA "30 - 44" "33 - 40" "completed undergrad uni" 1.49136169383427 NA NA 6.71832871335435
"42" 404 "FEMALES" 24 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" NA 4 1 4 1 5 1 2 4 2 1 3 2 1 5 1 1 4 1 5 5 1 5 1 1 3 3 1 4 1 5 5 1 1 6 7 7 5 6 1 1 2 5 5 1 4 5 1 1 4 4 1 4 1 4 1 4 1 1 0 1 1 1 1 0 1 1 0 1 4 1 5 4 4 4 1 4 4 4 1 4 3 4 2 1 4 4 5 5 5 3 3 4 3 4 1 1 2 1 4 4 4 4 4 2 5 5 5 4 5 28 24 44 10 31 12 40 7 74 "18 - 29" "18 - 24" "completed undergrad uni" 1 1.24570563608319 0.011743878112129 6.69013799355528
"43" 331 "MALES" 22 "LIVING WITH PARTNER" "NO" "SOME SECONDARY" "MONEY/FINANCES" "YES" 150 2 4 2 5 2 5 3 4 1 1 4 2 4 4 1 1 3 2 5 4 2 3 3 2 4 4 2 5 2 5 3 1 1 2 2 3 2 2 3 3 4 2 2 4 4 3 4 3 3 3 2 4 3 2 4 2 4 4 0 1 1 0 0 0 0 0 0 0 2 4 3 4 5 1 4 4 2 2 4 2 2 1 3 1 2 4 2 1 1 2 4 4 3 1 4 4 2 3 3 2 1 1 1 4 2 2 2 3 5 10 22 40 17 11 34 22 2 50 "18 - 29" "18 - 24" "did not complete high school" 1.23044892137827 1.15852028667671 0.00288742888460552 6.65522949727877
"44" 336 "FEMALES" 43 "REMARRIED" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 2 4 3 3 4 2 3 3 3 3 3 1 2 4 3 1 2 2 4 3 3 4 2 2 1 4 1 1 2 2 3 1 1 2 6 4 3 4 4 3 3 3 2 4 2 2 4 4 3 3 1 3 1 3 1 3 2 3 1 1 1 0 0 1 1 1 0 1 3 3 3 3 2 2 1 1 1 3 1 1 2 1 3 1 1 3 2 3 4 2 2 2 4 3 3 4 4 4 4 4 4 3 2 3 3 5 5 3 5 18 19 28 18 19 37 32 7 47 "30 - 44" "41 - 49" "completed undergrad uni" 1.25527250510331 1.30741786655502 0.00378970909560205 6.61149753212675
"45" 5 "FEMALES" 48 "MARRIED FIRST TIME" "NO" "COMPLETED HIGHSCHOOL" "RELATIONSHIPS" "NO" 0 5 1 5 1 5 1 1 4 1 3 4 1 1 4 1 1 5 1 5 4 1 4 1 1 4 4 1 3 1 4 4 1 1 4 6 6 3 3 1 1 1 5 4 1 5 5 2 1 4 4 1 4 1 4 1 4 1 1 1 1 1 1 1 0 1 1 0 0 2 1 5 5 5 5 1 5 5 5 2 5 4 4 1 1 5 5 5 5 5 4 4 2 4 4 1 2 1 1 4 4 4 4 4 4 5 5 4 5 5 30 26 41 10 22 12 40 7 NA "45+" "41 - 49" "completed high school" 1 NA NA 6.5821239962257
"46" 291 "FEMALES" 30 "SINGLE" "NO" "SOME ADDITIONAL TRAINING" "WORK" "YES" 25 3 3 3 3 4 3 3 3 2 1 3 3 2 4 3 2 4 2 4 5 2 5 3 2 5 4 2 3 2 4 5 4 4 4 5 4 4 3 3 3 4 3 3 4 3 2 4 4 3 4 2 3 2 3 2 3 3 3 1 1 1 1 1 0 0 1 0 0 2 5 1 2 3 2 3 2 3 2 4 2 2 2 4 3 2 2 3 3 3 2 3 4 2 3 3 3 3 4 3 3 3 2 2 4 1 3 2 2 3 19 20 43 26 20 35 29 6 40 "30 - 44" "25 - 32" "some additional training" 1.41497334797082 3.24149853372513 0.00234199699429794 6.56894746493625
"47" 79 "FEMALES" 46 "REMARRIED" "YES" "COMPLETED HIGHSCHOOL" "TIME (lack of time, too much to do)" "NO" 0 3 5 5 5 4 3 3 4 4 4 4 2 3 3 4 2 1 1 4 5 2 3 4 4 5 4 1 5 1 5 5 5 5 6 6 6 6 6 4 5 5 4 5 5 3 4 5 5 4 4 1 4 2 3 4 3 4 3 1 1 1 1 1 0 1 1 1 0 2 1 5 4 5 3 1 4 5 4 5 2 2 1 1 1 1 3 1 1 3 2 1 1 3 2 2 1 3 2 4 3 1 1 2 4 5 5 1 5 5 17 17 40 29 30 37 29 8 64 "45+" "41 - 49" "completed high school" 1.46239799789896 2.56709587022268 0.00968194088615936 6.53050027592364
"48" 342 "MALES" 24 "STEADY RELATIONSHIP" "NO" "COMPLETED UNDERGRADUATE" "RELATIONSHIPS" "NO" 0 2 3 3 2 3 2 2 3 3 2 4 4 3 4 5 4 2 3 2 1 4 4 3 4 2 2 4 3 4 1 1 4 1 3 3 2 3 1 3 4 4 3 2 4 3 2 4 3 4 4 2 3 3 3 3 2 3 3 0 0 1 1 0 0 0 0 0 0 4 2 4 3 3 2 4 2 5 4 5 2 4 2 2 2 3 4 3 4 4 3 2 3 1 2 3 4 3 4 3 2 2 2 2 2 4 2 1 4 4 19 18 22 36 12 36 27 2 55 "18 - 29" "18 - 24" "completed undergrad uni" 1.55630250076729 0.899781489759539 0.00289328728948056 6.50458280756751
"49" 219 "MALES" 63 "MARRIED FIRST TIME" "NO" "COMPLETED UNDERGRADUATE" "CHILDREN" "NO" NA 2 1 4 1 5 1 2 3 1 2 3 1 1 5 1 1 3 1 4 4 1 3 1 1 1 3 1 1 1 3 3 1 1 2 6 5 5 2 3 1 1 5 4 2 5 5 2 1 4 4 1 4 1 4 2 4 1 1 1 1 1 0 0 0 1 1 1 1 1 1 5 5 4 3 1 3 5 5 1 3 5 2 1 1 4 5 5 5 5 3 4 3 4 4 1 2 1 1 4 4 3 4 4 5 5 5 5 5 5 26 24 30 10 20 15 39 7 79 "45+" "50+" "completed undergrad uni" 1 2.42608383061448 0.00754418269049923 6.42790708548486
"50" 85 "FEMALES" 20 "SINGLE" "NO" "SOME ADDITIONAL TRAINING" "HEALTH/ILLNESS" "NO" 0 3 5 4 4 2 4 4 2 2 2 2 4 3 2 4 3 2 2 3 4 3 2 2 4 2 2 3 2 3 3 2 2 2 1 2 1 1 1 4 4 4 2 1 4 2 2 4 4 2 2 2 2 2 1 2 1 4 4 1 1 1 1 1 0 0 0 0 0 4 3 2 2 2 3 3 4 3 3 4 4 3 3 3 2 3 3 1 2 2 1 3 3 1 2 4 5 4 4 3 3 3 1 1 2 3 3 2 3 4 14 14 24 28 6 41 19 5 52 "18 - 29" "18 - 24" "some additional training" 1.44715803134222 3.94744344414212 0.0135844375361767 6.37458146899781
"51" 11 "FEMALES" 22 "STEADY RELATIONSHIP" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 1 4 1 4 2 4 3 4 3 1 3 3 2 5 4 4 2 2 5 3 4 2 5 4 4 3 5 4 4 3 3 2 2 4 3 3 5 5 4 4 3 2 3 3 2 2 5 3 4 3 2 3 2 1 4 2 4 4 1 1 1 0 0 0 0 0 0 0 4 4 3 2 3 2 4 2 2 3 3 3 1 2 4 3 2 2 2 2 2 2 2 4 2 3 4 3 4 4 3 3 1 1 1 2 2 2 3 2 3 10 20 34 36 20 37 22 3 41 "18 - 29" "18 - 24" "completed undergrad uni" 1.55630250076729 2.91003403684638 0.00560542957702709 6.36517401104742
"52" 494 "FEMALES" 21 "STEADY RELATIONSHIP" "NO" "SOME SECONDARY" "WORK" "NO" NA 3 2 3 2 3 2 2 3 1 4 4 1 1 4 4 1 1 1 1 4 2 1 1 2 1 2 1 3 1 3 3 1 2 5 3 3 4 4 2 2 3 4 3 1 4 4 2 1 4 4 1 4 1 2 4 2 1 1 1 1 1 1 0 0 0 0 0 1 1 1 2 2 3 5 1 2 2 2 2 2 5 1 3 2 2 2 4 4 4 3 4 1 4 4 2 3 2 2 4 4 1 4 4 5 5 5 4 3 4 21 23 23 16 19 20 33 5 56 "18 - 29" "18 - 24" "did not complete high school" 1.20411998265592 0.509094236356111 0.00298326735048683 6.36359790852686
"53" 127 "FEMALES" 37 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "MONEY/FINANCES" "NO" 2 4 2 4 1 5 1 1 4 1 4 4 1 1 5 1 1 4 1 5 4 1 5 1 3 3 5 1 5 1 4 5 1 1 6 6 6 6 5 2 1 2 5 5 1 5 5 2 1 4 4 1 4 4 3 1 3 4 1 0 1 1 0 1 0 1 1 0 1 1 3 5 4 5 3 1 4 4 4 1 3 4 3 2 2 3 4 4 5 5 4 4 1 4 4 1 1 1 1 4 1 4 1 4 5 3 5 5 4 4 27 25 45 12 29 13 32 6 72 "30 - 44" "33 - 40" "some additional training" 1.07918124604762 1.04216874072805 0.00833609575864563 6.35646559827234
"54" 359 "FEMALES" 39 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "FAMILY" "NO" 0 2 4 1 5 2 4 4 2 4 4 2 3 3 2 4 1 1 1 3 5 2 1 3 4 1 1 1 1 1 1 3 1 1 4 3 5 3 1 4 3 3 2 2 3 3 2 4 3 3 3 2 2 2 2 3 1 3 2 0 1 1 1 1 1 1 0 0 0 4 4 2 1 2 2 3 3 3 4 2 3 4 4 2 2 3 3 2 1 2 1 1 1 2 2 4 4 3 4 3 3 2 2 3 2 2 3 4 4 4 10 11 19 19 16 35 24 6 53 "30 - 44" "33 - 40" "completed undergrad uni" 1.27875360095283 8.17745786849291 1.72713868354812e-05 6.3130728568875
"55" 459 "MALES" 32 "LIVING WITH PARTNER" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" 0 3 1 3 2 4 1 1 3 2 1 4 1 2 3 1 1 3 1 3 3 1 4 1 2 3 4 1 3 1 3 4 1 1 5 5 5 5 3 1 1 1 4 4 1 4 4 1 1 4 4 1 4 1 3 1 4 1 1 1 1 1 0 0 0 0 1 0 0 4 4 4 2 3 1 4 2 3 3 2 1 2 1 5 5 1 2 5 4 5 4 3 4 4 3 2 2 2 2 4 4 4 4 4 2 2 2 4 1 1 24 25 33 11 23 14 39 4 37 "30 - 44" "25 - 32" "some additional training" 1.04139268515823 8.53835503528596 0.0944869806057375 6.24930563157379
"56" 301 "MALES" 54 "MARRIED FIRST TIME" "NO" "COMPLETED UNDERGRADUATE" "TIME (lack of time, too much to do)" "NO" 0 4 1 4 2 5 4 1 4 1 1 4 1 1 4 1 1 2 1 4 4 1 4 1 1 3 3 1 4 1 5 4 2 1 6 6 7 7 7 1 1 2 5 4 1 5 5 2 1 4 4 1 4 1 4 1 4 1 1 1 1 1 1 0 1 1 1 0 1 1 2 1 1 1 2 1 5 4 4 1 1 2 2 5 5 2 2 5 4 2 4 4 4 4 4 1 2 1 1 4 4 4 4 4 5 4 5 5 1 1 24 28 37 11 33 13 40 8 48 "45+" "50+" "completed undergrad uni" 1.04139268515823 7.2723456561807 0.0535764169024363 6.19232116878523
"57" 31 "FEMALES" 27 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "CHILDREN" "NO" 0 3 3 5 2 2 5 2 4 1 1 4 4 4 5 5 4 3 1 5 4 5 5 2 4 4 5 4 4 1 3 5 4 1 6 7 5 7 4 3 2 4 4 3 4 4 3 4 4 4 4 1 4 1 2 4 2 3 3 1 1 1 1 1 0 1 1 0 0 2 2 2 2 3 2 4 5 5 4 1 4 3 3 2 3 3 3 3 4 1 3 4 4 1 1 2 3 2 3 4 4 1 2 2 4 4 2 5 4 3 18 21 43 31 29 31 29 7 61 "18 - 29" "25 - 32" "did not complete high school" 1.49136169383427 0.0607099564856984 0.000680798097635101 6.14130361282396
"58" 233 "FEMALES" 21 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 3 4 2 4 3 1 2 3 3 2 1 2 4 4 2 5 1 5 5 4 4 3 1 4 3 2 5 4 5 5 5 3 4 5 5 5 4 2 4 4 3 3 2 4 3 3 2 3 4 1 3 1 4 1 4 3 2 1 1 1 NA 0 0 0 1 0 0 1 4 4 4 3 4 3 4 3 4 4 4 3 3 4 3 4 4 3 4 3 4 2 2 4 3 3 3 2 3 4 4 4 2 3 5 2 3 2 2 3 21 19 45 29 23 28 35 NA 61 "18 - 29" "18 - 24" "completed high school" 1.46239799789896 0.697404712410219 1.1146717292617e-05 6.12604883319162
"59" 159 "FEMALES" 65 "DIVORCED" "NO" "SOME SECONDARY" "LIFE IN GENERAL" "NO" 0 5 1 5 1 5 1 1 4 1 1 4 1 1 5 1 1 5 1 5 5 2 5 2 2 5 5 1 4 1 4 4 1 1 6 6 6 6 6 3 2 3 2 3 2 4 4 3 3 4 4 1 4 1 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 3 4 5 5 3 3 5 3 1 1 3 5 5 5 5 4 4 4 4 4 4 3 2 2 4 4 4 4 4 5 5 3 3 5 5 30 28 47 13 30 27 40 10 79 "45+" "50+" "did not complete high school" 1.11394335230684 3.16970088945585 0.00998215331628525 5.95958001562609
"60" 139 "FEMALES" 32 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" NA "NO" NA 3 3 4 2 4 1 1 4 1 1 4 2 2 4 2 1 1 1 3 4 1 4 1 3 1 1 1 1 1 1 1 1 1 4 4 4 3 2 2 2 2 4 3 2 3 3 2 2 4 4 1 2 1 4 3 3 2 1 1 1 1 1 1 1 1 1 1 1 5 4 5 3 2 2 1 4 4 4 3 3 4 3 2 2 4 4 3 4 5 4 4 4 3 3 2 3 3 3 4 4 2 3 4 1 2 5 3 4 4 23 26 21 13 17 23 34 10 61 "30 - 44" "25 - 32" "some additional training" 1.11394335230684 1.5160631583991 0.00011213471575533 5.95172174598213
"61" 20 "FEMALES" 42 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "MONEY/FINANCES" "NO" 0 4 4 3 3 3 3 3 4 2 2 2 2 2 2 3 1 1 1 1 2 2 2 1 3 2 3 1 1 1 2 3 1 1 3 4 4 1 2 2 3 2 4 2 3 3 3 2 2 4 4 1 3 4 4 1 3 2 1 0 1 1 0 1 0 1 0 0 0 1 4 3 3 5 1 2 3 5 5 2 1 4 1 4 4 1 1 2 3 3 2 3 3 3 3 2 4 3 3 4 1 4 3 4 5 2 4 4 2 2 18 20 19 15 14 26 34 4 52 "30 - 44" "41 - 49" "some additional training" 1.17609125905568 0.524604248350756 0.000736065331907227 5.93095820345614
"62" 533 "MALES" 38 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "LIFE IN GENERAL" "NO" 0 4 4 5 3 4 5 4 4 2 2 4 2 4 5 1 1 4 4 5 5 2 5 5 4 5 5 1 5 1 5 5 2 2 5 4 3 4 2 3 2 3 5 4 3 3 4 3 3 4 4 2 3 1 4 4 3 4 4 1 1 1 0 0 1 0 0 0 0 1 3 5 5 4 5 2 5 5 5 4 5 1 5 2 2 5 5 2 3 1 1 3 3 3 1 1 2 3 2 3 4 1 1 1 5 3 4 2 4 4 19 19 49 23 18 25 28 4 77 "30 - 44" "33 - 40" "completed undergrad uni" 1.36172783601759 4.58453655712489 8.35403850752481e-05 5.89518647890189
"63" 236 "FEMALES" 26 "SINGLE" "NO" "SOME ADDITIONAL TRAINING" NA "NO" 0 2 1 4 4 4 4 3 3 1 2 3 2 3 2 2 1 2 1 3 4 1 3 1 2 1 2 1 1 1 3 1 1 1 5 5 4 4 2 3 2 3 4 3 3 3 3 4 3 4 4 2 4 1 4 1 4 2 1 1 1 1 1 1 0 1 0 0 0 2 4 5 1 5 3 2 5 4 5 5 2 1 2 5 5 1 1 5 2 2 2 4 3 3 2 2 3 3 3 3 4 4 3 4 4 2 4 1 1 1 19 20 22 12 20 29 38 6 48 "18 - 29" "25 - 32" "some additional training" 1.07918124604762 1.12461636113115 0.000100595584016074 5.87235244017485
"64" 154 "FEMALES" 52 "REMARRIED" "YES" "SOME ADDITIONAL TRAINING" "TIME (lack of time, too much to do)" "NO" 0 4 1 4 1 5 1 3 3 3 3 3 2 1 4 1 2 4 1 5 5 1 4 1 1 5 4 2 4 1 5 4 2 1 7 7 7 7 6 2 5 3 5 4 4 2 4 2 4 4 4 1 3 1 4 1 4 1 1 1 1 1 0 1 0 0 1 0 1 2 4 4 4 5 5 2 3 4 3 3 3 3 3 2 2 4 4 5 5 5 2 2 2 3 4 1 2 4 2 4 4 4 4 4 4 2 4 3 4 4 28 19 44 13 34 29 39 6 66 "45+" "50+" "some additional training" 1.11394335230684 1.38685021506246 0.000229126972938323 5.86956610343164
"65" 477 "FEMALES" 36 "STEADY RELATIONSHIP" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" NA 3 4 2 4 3 3 3 2 2 2 3 3 3 2 4 3 2 1 2 1 4 2 3 3 2 2 2 2 2 2 3 5 5 5 5 5 4 2 4 5 5 2 2 3 2 3 3 4 3 3 2 3 2 3 3 3 2 3 1 1 1 1 1 1 1 1 1 0 5 4 3 2 2 2 4 2 3 4 5 2 2 2 5 2 2 2 2 2 3 2 3 3 2 2 4 4 4 3 3 3 2 3 2 1 2 2 1 1 4 15 17 20 32 21 39 28 9 39 "30 - 44" "33 - 40" "completed high school" 1.50514997831991 3.34893896979536 0.00576340704313631 5.77760909899775
"66" 495 "FEMALES" 60 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "FAMILY" "NO" NA 5 4 4 1 5 1 4 2 4 4 2 4 3 4 5 4 2 1 3 3 4 2 3 4 3 4 4 3 3 3 5 4 4 6 3 6 6 2 5 4 4 4 3 4 3 3 4 4 3 3 2 3 1 3 3 3 3 3 1 1 1 0 1 1 1 0 0 0 4 2 3 2 4 4 5 2 2 2 2 3 1 1 4 5 2 3 2 5 5 1 1 1 1 2 2 3 3 3 3 4 2 2 2 2 4 1 4 2 1 26 10 32 36 23 36 28 6 43 "45+" "50+" "completed postgrad uni" 1.55630250076729 8.78920453299868 0.000607773354677598 5.74182016930911
"67" 344 "FEMALES" 33 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "CHILDREN" "NO" 0 1 5 1 5 5 5 4 2 4 4 4 4 4 3 5 5 1 1 1 5 5 1 1 5 5 1 1 4 5 5 1 5 1 1 2 2 3 1 3 5 5 2 1 2 1 1 1 5 1 2 4 3 4 2 4 1 4 4 1 1 1 0 0 0 0 0 1 0 5 5 4 1 1 1 5 1 1 3 5 2 1 1 5 5 1 1 1 1 1 1 1 1 1 1 4 5 5 5 1 1 1 1 1 1 1 1 1 1 1 10 11 27 34 9 40 18 4 24 "30 - 44" "33 - 40" "did not complete high school" 1.53147891704226 11.061056374344 7.48796298116066e-06 5.65985639280907
"68" 132 "MALES" 54 "MARRIED FIRST TIME" "NO" "SOME SECONDARY" NA "NO" NA 3 3 3 2 3 2 3 2 3 2 2 3 2 4 3 4 4 2 3 5 2 3 4 4 3 3 4 5 3 4 3 4 3 5 6 3 3 2 3 3 3 3 3 2 3 3 4 2 4 4 3 3 3 3 2 3 2 1 0 1 1 1 0 0 1 0 1 0 3 3 3 3 2 3 4 3 4 4 2 4 2 4 2 3 4 4 3 4 4 2 2 3 2 3 3 3 3 3 2 2 3 3 4 3 3 2 4 4 3 20 16 37 33 19 29 31 5 59 "45+" "50+" "did not complete high school" 1.51851393987789 2.63611786270659 0.000414732258766114 5.65279833725532
"69" 119 "FEMALES" 68 "DIVORCED" "NO" "COMPLETED HIGHSCHOOL" "FAMILY" "NO" 0 5 1 5 1 5 1 1 4 1 1 4 1 1 4 1 1 3 1 5 5 1 3 1 1 5 5 1 2 1 3 5 1 1 7 7 7 7 7 3 1 1 5 5 1 5 5 2 1 4 4 1 4 1 4 1 4 1 1 1 1 1 1 1 0 0 1 0 1 1 1 5 5 5 5 3 3 4 4 2 5 5 5 1 1 5 5 5 5 5 4 4 4 4 4 1 1 1 1 4 4 4 4 4 5 5 3 4 5 5 30 28 40 10 35 13 40 7 83 "45+" "50+" "completed high school" 1 3.97741187725881 0.00762152955680627 5.64325128327535
"70" 340 "FEMALES" 66 "MARRIED FIRST TIME" "NO" "SOME SECONDARY" "HEALTH/ILLNESS" "NO" 0 5 3 4 1 4 1 3 3 4 4 4 3 3 5 2 1 4 1 3 3 1 4 1 2 3 3 2 4 1 4 4 3 1 6 6 7 7 6 4 3 3 3 2 3 3 3 3 4 4 4 1 3 1 4 1 4 1 1 1 1 1 1 1 0 1 1 1 0 1 1 4 4 4 3 1 5 5 5 1 5 3 3 3 2 2 4 3 5 5 2 1 1 2 2 3 4 3 3 4 4 4 4 4 5 5 5 5 3 4 26 15 37 15 32 33 39 8 74 "45+" "50+" "did not complete high school" 1.17609125905568 8.40739173123015 0.00814048101998122 5.59300651704532
"71" 258 "FEMALES" 24 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "LIFE IN GENERAL" "YES" 210 5 1 4 1 4 1 2 4 1 1 4 1 1 4 1 1 4 1 5 5 1 4 1 1 3 4 1 2 1 3 4 1 1 4 6 6 7 2 2 1 4 3 4 5 4 2 2 4 4 4 1 4 1 4 1 4 1 1 0 1 1 1 0 0 0 0 0 1 2 4 4 4 4 2 4 2 4 4 2 2 4 2 2 3 1 4 5 5 5 3 4 4 4 4 3 2 2 4 4 4 4 4 4 4 2 2 4 4 3 28 27 38 10 25 29 40 4 56 "18 - 29" "18 - 24" "completed undergrad uni" 1 3.31861002321324 0.0042409691867161 5.56951748002014
"72" 439 "FEMALES" 38 "SINGLE" "NO" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 1 4 1 5 1 1 4 1 1 4 2 1 5 2 2 3 1 5 4 1 4 1 2 1 4 2 5 2 5 4 2 1 4 5 6 5 4 2 1 2 5 5 2 5 5 3 1 4 4 1 3 1 4 1 3 2 1 1 1 0 1 1 0 0 1 0 0 2 3 4 3 4 4 3 2 4 4 2 3 4 3 2 2 3 4 5 5 5 4 4 4 3 4 1 1 1 1 4 4 4 3 4 4 3 3 4 4 4 27 27 40 16 24 15 37 5 64 "30 - 44" "33 - 40" "completed postgrad uni" 1.20411998265592 1.96523583318282 0.00797453059116596 5.38464077586314
